Image,corr_res1,target,corr_res2,ss_compat,sr_compat,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,sr_inc,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,instructions.started,text_2.started,key_resp_3.started,instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trial.started,fixation.started,image_prime.started,key_resp.started,fixation.stopped,trial.stopped,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,trial2.started,text.started,key_resp_2.started,trial2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,begin.started,text_4.started,text_4.stopped,begin.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.key_resp_2.keys,trials.key_resp_2.corr,trials.key_resp_2.rt,trials.key_resp_2.duration,instructions2.started,text_3.started,key_resp_4.started,instructions2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials_3.key_resp.keys,trials_3.key_resp.corr,trials_3.key_resp.rt,trials_3.key_resp.duration,trials_3.key_resp_2.keys,trials_3.key_resp_2.corr,trials_3.key_resp_2.rt,trials_3.key_resp_2.duration,trials_4.key_resp.keys,trials_4.key_resp.corr,trials_4.key_resp.rt,trials_4.key_resp.duration,trials_4.key_resp_2.keys,trials_4.key_resp_2.corr,trials_4.key_resp_2.rt,trials_4.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Faces/CFD-IM-736-361-N.jpg,n,lipstick,n,I,I,94,94,0,n,1,0.49288689997047186,None,n,1,0.7610288000432774,None,,,,,,,,,,,,,,0,94,94,106,785.5706470999867,,,,,,,,,785.5663353999844,785.5706470999867,786.021385399974,786.021385399974,786.0707997999853,786.5212014999706,,,,,786.5226894999505,787.0204039999517,787.0204039999517,787.7871203999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.49288689997047186,None,n,1,0.7610288000432774,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-736-361-N.jpg,n,hammer,m,C,I,95,95,0,n,1,0.6931034000008367,None,m,1,0.8395682999980636,None,,,,,,,,,,,,,,0,95,95,73,787.8342204999644,,,,,,,,,787.8295361999772,787.8342204999644,788.2876165999915,788.2876165999915,788.3375358999474,788.9882664999459,,,,,788.9899393999949,789.5040387999616,789.5040387999616,790.3551054999698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6931034000008367,None,m,1,0.8395682999980636,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-608-390-N.jpg,m,football,m,I,I,96,96,0,m,1,1.1748526000301354,None,m,1,0.7871216000057757,None,,,,,,,,,,,,,,0,96,96,53,790.4015576999518,,,,,,,,,790.3966897999635,790.4015576999518,790.8708763999748,790.8708763999748,790.9042219999828,792.0544322999776,,,,,792.0558720999979,792.5539952999679,792.5539952999679,793.355228099972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.1748526000301354,None,m,1,0.7871216000057757,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-609-408-N.jpg,m,lipstick,n,C,I,97,97,0,m,1,0.5884408000274561,None,n,1,0.9133396000252105,None,,,,,,,,,,,,,,0,97,97,28,793.4043576999684,,,,,,,,,793.3994479999528,793.4043576999684,793.8712047999725,793.8712047999725,793.9044653999736,794.4716558999498,,,,,794.4731886999798,794.987013899954,794.987013899954,795.9038597999606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.5884408000274561,None,n,1,0.9133396000252105,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-738-191-N.jpg,n,beer,m,C,I,98,98,0,n,1,1.300071300007403,None,m,1,0.7830143999890424,None,,,,,,,,,,,,,,0,98,98,78,795.9511008999543,,,,,,,,,795.9466450999607,795.9511008999543,796.4043777999468,796.4043777999468,796.4544328999473,797.7052319999784,,,,,797.7066919999779,798.2204192999634,798.2204192999634,799.004065199988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.300071300007403,None,m,1,0.7830143999890424,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-738-191-N.jpg,n,lipstick,n,I,I,99,99,0,n,1,0.6294023000518791,None,n,1,0.6714535999926738,None,,,,,,,,,,,,,,0,99,99,112,799.053106599953,,,,,,,,,799.0488094000029,799.053106599953,799.5040202999953,799.5040202999953,799.5540546999546,800.1383406999521,,,,,800.1398885999806,800.6539768999792,800.6539768999792,801.3367764999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6294023000518791,None,n,1,0.6714535999926738,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-608-390-N.jpg,m,cigar,m,I,I,100,100,0,m,1,0.6173559000017121,None,n,0,0.9536878999788314,None,,,,,,,,,,,,,,0,100,100,52,801.3874185999739,,,,,,,,,801.3828164999723,801.3874185999739,801.8372784999665,801.8372784999665,801.8877012999728,802.4708764999523,,,,,802.4720944999717,802.9867486999719,802.9867486999719,803.9534586999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6173559000017121,None,n,0,0.9536878999788314,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,jewelry,n,I,I,101,101,0,n,1,2.2521726000122726,None,n,1,0.7966725999722257,None,,,,,,,,,,,,,,0,101,101,95,803.9994862999883,,,,,,,,,803.9951005999465,803.9994862999883,804.4543371999753,804.4543371999753,804.5042401999817,806.7208390999585,,,,,806.7224107999937,807.2201447999687,807.2201447999687,808.0203534999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,2.2521726000122726,None,n,1,0.7966725999722257,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-739-012-N.jpg,n,dress,n,I,I,102,102,0,n,1,0.7399523999774829,None,n,1,0.9263373000430875,None,,,,,,,,,,,,,,0,102,102,117,808.066914999974,,,,,,,,,808.0623645999585,808.066914999974,808.520652599982,808.520652599982,808.5709930000012,809.2707415999612,,,,,809.2719742999761,809.770365299948,809.770365299948,810.7043702999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7399523999774829,None,n,1,0.9263373000430875,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-605-066-N.jpg,m,doll,n,C,I,103,103,0,m,1,0.6728033000254072,None,n,1,2.7733680000528693,None,,,,,,,,,,,,,,0,103,103,13,810.7518997999723,,,,,,,,,810.7478203999926,810.7518997999723,811.2035453999997,811.2035453999997,811.2542123000021,811.887550399988,,,,,811.8889265999896,812.3867113000015,812.3867113000015,815.1702968999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6728033000254072,None,n,1,2.7733680000528693,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-739-012-N.jpg,n,football,m,C,I,104,104,0,n,1,4.865695200045593,None,m,1,0.6158750000176951,None,,,,,,,,,,,,,,0,104,104,89,815.2131939999526,,,,,,,,,815.2089007999748,815.2131939999526,815.6700838999823,815.6700838999823,815.720832299965,820.5378404999501,,,,,820.5391716999584,821.0533202999504,821.0533202999504,821.6707733999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,4.865695200045593,None,m,1,0.6158750000176951,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-739-012-N.jpg,n,beer,m,C,I,105,105,0,n,1,0.46416620002128184,None,m,1,0.6212657999712974,None,,,,,,,,,,,,,,0,105,105,84,821.7184097999707,,,,,,,,,821.714213899977,821.7184097999707,822.1870243999874,822.1870243999874,822.2202574999537,822.6538374999654,,,,,822.6550157999736,823.1531601999886,823.1531601999886,823.786570999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.46416620002128184,None,m,1,0.6212657999712974,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-608-390-N.jpg,m,briefcase,m,I,I,106,106,0,m,1,0.5153671000152826,None,n,0,0.9681963000330143,None,,,,,,,,,,,,,,0,106,106,51,823.8345200999756,,,,,,,,,823.8300880999886,823.8345200999756,824.2871153999586,824.2871153999586,824.3373527999502,824.8046375999693,,,,,824.806078900001,825.3196819999721,825.3196819999721,826.3038048999733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.5153671000152826,None,n,0,0.9681963000330143,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-736-361-N.jpg,n,cigar,m,C,I,107,107,0,n,1,1.100662300013937,None,m,1,0.714915500022471,None,,,,,,,,,,,,,,0,107,107,76,826.3516953999642,,,,,,,,,826.3473412999883,826.3516953999642,826.8042232999578,826.8042232999578,826.8537362999632,827.9207021999755,,,,,827.9220463999663,828.4200991999824,828.4200991999824,829.1364872999839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.100662300013937,None,m,1,0.714915500022471,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-602-134-N.jpg,m,lipstick,n,C,I,108,108,0,m,1,0.5474215999711305,None,n,1,0.7103823999641463,None,,,,,,,,,,,,,,0,108,108,10,829.1858752999688,,,,,,,,,829.1814791999641,829.1858752999688,829.6369970999658,829.6369970999658,829.6871152999811,830.1870784999919,,,,,830.19009249995,830.6862598999869,830.6862598999869,831.4033848999534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.5474215999711305,None,n,1,0.7103823999641463,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-605-066-N.jpg,m,football,m,I,I,109,109,0,m,1,0.6726745000341907,None,m,1,1.313286299991887,None,,,,,,,,,,,,,,0,109,109,47,831.4513105999795,,,,,,,,,831.4465557999793,831.4513105999795,831.9036909999559,831.9036909999559,831.9540004999726,832.5872427999857,,,,,832.5885923999595,833.0860270999838,833.0860270999838,834.4031940999557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6726745000341907,None,m,1,1.313286299991887,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,beer,m,C,I,110,110,0,n,1,2.61964910000097,None,m,1,2.3925436999998055,None,,,,,,,,,,,,,,0,110,110,60,834.4509104999597,,,,,,,,,834.4464508999954,834.4509104999597,834.9040305999806,834.9040305999806,834.9531370999757,837.537248299981,,,,,837.5384612999624,838.0365517999744,838.0365517999744,840.4366676999489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,2.61964910000097,None,m,1,2.3925436999998055,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-736-361-N.jpg,n,dress,n,I,I,111,111,0,n,1,1.3370078000007197,None,n,1,0.7046829999890178,None,,,,,,,,,,,,,,0,111,111,105,840.4849398999941,,,,,,,,,840.4805682000006,840.4849398999941,840.9366338999826,840.9366338999826,840.9871828999603,842.287094499974,,,,,842.2884019999765,842.8027116999729,842.8027116999729,843.5198439999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.3370078000007197,None,n,1,0.7046829999890178,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-609-408-N.jpg,m,cigar,m,I,I,112,112,0,m,1,1.0395607000100426,None,m,1,1.4441675000125542,None,,,,,,,,,,,,,,0,112,112,58,843.569514599978,,,,,,,,,843.5649065999896,843.569514599978,844.0200162999681,844.0200162999681,844.0702444999479,845.0702814999968,,,,,845.0715410999837,845.5694272999535,845.5694272999535,847.0197585999849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.0395607000100426,None,m,1,1.4441675000125542,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-731-223-N.jpg,n,doll,n,I,I,113,113,0,n,1,0.6473124999902211,None,n,1,0.6260455999872647,None,,,,,,,,,,,,,,0,113,113,97,847.0658255000017,,,,,,,,,847.061222999997,847.0658255000017,847.5197859999607,847.5197859999607,847.5703097999794,848.1703908999916,,,,,848.1717113999766,848.669731699978,848.669731699978,849.303231799975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6473124999902211,None,n,1,0.6260455999872647,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-609-408-N.jpg,m,doll,n,C,I,114,114,0,m,1,0.8983822999871336,None,n,1,2.166719099972397,None,,,,,,,,,,,,,,0,114,114,25,849.3512476999895,,,,,,,,,849.3462696999777,849.3512476999895,849.8036792999483,849.8036792999483,849.8530541999498,850.7038347999915,,,,,850.7038806999917,851.2195970999892,851.2195970999892,853.386577999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8983822999871336,None,n,1,2.166719099972397,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-738-191-N.jpg,n,doll,n,I,I,115,115,0,n,1,4.290692600014154,None,n,1,0.9857884999946691,None,,,,,,,,,,,,,,0,115,115,109,853.4337234999985,,,,,,,,,853.4294252999825,853.4337234999985,853.8865981999552,853.8865981999552,853.9366466999636,858.1872120999615,,,,,858.1873271999648,858.7025893999962,858.7025893999962,859.7025616999599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,4.290692600014154,None,n,1,0.9857884999946691,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-605-066-N.jpg,m,beer,m,I,I,116,116,0,m,1,0.559178100025747,None,m,1,3.9385639000101946,None,,,,,,,,,,,,,,0,116,116,42,859.7501282999874,,,,,,,,,859.7456655999995,859.7501282999874,860.2030943999998,860.2030943999998,860.2531191000016,860.7708898999845,,,,,860.7723340999801,861.286511299957,861.286511299957,865.239886299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.559178100025747,None,m,1,3.9385639000101946,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,cigar,m,C,I,117,117,0,n,1,1.93049559998326,None,m,1,1.225413300038781,None,,,,,,,,,,,,,,0,117,117,64,865.2881035999744,,,,,,,,,865.2834735999932,865.2881035999744,865.7531680999673,865.7531680999673,865.8033045999473,867.6866190999863,,,,,867.6880355999456,868.1855359999463,868.1855359999463,869.4194744999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.93049559998326,None,m,1,1.225413300038781,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-738-191-N.jpg,n,bowtie,m,C,I,118,118,0,n,1,3.0836552000255324,None,m,1,0.6275109000271186,None,,,,,,,,,,,,,,0,118,118,80,869.4706620999495,,,,,,,,,869.4657939999597,869.4706620999495,869.9197328999871,869.9197328999871,869.9699607999646,873.0038252999657,,,,,873.005585899984,873.5190226999694,873.5190226999694,874.15285329998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,3.0836552000255324,None,m,1,0.6275109000271186,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-739-012-N.jpg,n,briefcase,m,C,I,119,119,0,n,1,0.47335610003210604,None,m,1,1.03410889999941,None,,,,,,,,,,,,,,0,119,119,87,874.2009408999584,,,,,,,,,874.1961831999943,874.2009408999584,874.653292599949,874.653292599949,874.7028373999638,875.13688799995,,,,,875.1384143999894,875.6359865999548,875.6359865999548,876.6859861999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.47335610003210604,None,m,1,1.03410889999941,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
